row_index,sheet_number,bid_item,text,ocr_hints
1260,CU300,Furnish & Install Concrete Formwork and Accessories,"3. ALL FIRE SPRINKLER LINES SHALL HAVE 60"" OF COVER MINIMUM. ALL OTHER WATERLINES INCLUDING EXISTING LINES TO HAVE 48"" MINIMUM COVER. CUT IN NEW TEE CONNECTIONS TO EXISTING WATER LINE CONNECTIONS. COORDINATE WITH BYU ENGINEERING. TERMINATE NEW 2"" WATER BUILDING SERVICE LINES IN THE BASE FLOOR TERMINATING 24"" ABOVE THE FINISH FLOOR. PROVIDE A 4"" PVC SLEEVE THROUGH THE FLOOR SLAB FOR THE 2"" POLY LINE CONNECTION TO THE BUILDING. REFER TO PLUMBING PLANS FOR EXTENTION IN THE BUILDING.","[""POSSIBLE_DIMENSION""]"
1261,CU300,Furnish & Install — Sleeving for Drain Pipe Through Site Walls,"16. SITE WALLS (EXCEPT STAIR CHEEK WALLS OR SEAT WALLS) TO HAVE A 3"" PERFORATED DRAIN (PVC OR HDPE WRAPPED IN DRAINAGE FABRIC) AS SHOWN ON PLANS AND ON THE RETAINING WALL DETAILS ON STRUCTURAL PLANS. CONNECT TO SITE DRAINAGE STRUCTURES AS SHOWN WITH 4"" PVC SOLID PIPE (SDR 35) FROM THE CONNECTION AT THE PERFORATED FOOTING DRAIN PIPE TO THE STORM DRAIN STRUCTURE. SLEEVE DRAIN PIPE THROUGH SITE WALLS AS REQUIRED TO CONNECT TO DRAINAGE SYSTEM. WHERE FOOTINGS STEP DOWN BELOW NORMAL DEPTH FOR UTILITY CROSSING, THE PERFORATED DRAIN PIPE DOES NOT STEP DOWN TO AVOID CREATING ANY LOW POINTS IN THE WALL DRAIN PIPING. CONNECTION OF PERFORATED DRAIN OCCUR AT EACH ADS BOX SET ALONG THE HIGHSIDE OF THE WALL. REFER TO PLAN AND PROFILE SHEETS.","[""POSSIBLE_DIMENSION""]"
1262,CU300,Furnish & Install Concrete Wall Footings,"9. WHERE UTILITY LINES CROSS SITE WALLS, WALL FOOTINGS SHALL STEP BELOW UTILITIES FOR WATER AND GAS PIPING AS WELL AS STORM DRAIN LINES THAT DO NOT HAVE 2' OF FILL BETWEEN THE BOTTOM OF THE NORMAL WALL FOOTING DEPTH (30"" DEPTH) AND THE TOP OF PIPE. REFER TO DETAIL ON STRUCTURAL PLANS FOR TYPICAL FOOTING STEP DETAIL AS WELL AS SEAT WALL DETAILS. WHERE UTILITY LINES HAVE A MINIMUM OF 2' OF FILL BETWEEN THE TOP OF PIPE AND BOTTOM OF WALL FOOTING THE WALL FOOTING DOES NOT NEED TO STEP BELOW THE NORMAL 30"" DEPTH.","[""POSSIBLE_DIMENSION""]"
1263,CU300,"Furnish & Install Concrete Curbs, Gutters, and Mow Strips","12. REPAIR PAVEMENT, AS WELL AS CURB & GUTTER, AND SIDEWALKS WHERE UTILITIES CROSS INTO SITE TEMPORARY LIMIT LINES TO MAINTAIN TRAFFIC THROUGH THESE AREAS. COORDINATE TRAFFIC CONTROL WITH BYU.",[]
1264,CU300,Furnish & Install Pavement Restoration and Repair,"12. REPAIR PAVEMENT, AS WELL AS CURB & GUTTER, AND SIDEWALKS WHERE UTILITIES CROSS INTO SITE TEMPORARY LIMIT LINES TO MAINTAIN TRAFFIC THROUGH THESE AREAS. COORDINATE TRAFFIC CONTROL WITH BYU.",[]
1265,CU300,Furnish & Install — Fire Sprinkler System Piping,"3. ALL FIRE SPRINKLER LINES SHALL HAVE 60"" OF COVER MINIMUM. ALL OTHER WATERLINES INCLUDING EXISTING LINES TO HAVE 48"" MINIMUM COVER. CUT IN NEW TEE CONNECTIONS TO EXISTING WATER LINE CONNECTIONS. COORDINATE WITH BYU ENGINEERING. TERMINATE NEW 2"" WATER BUILDING SERVICE LINES IN THE BASE FLOOR TERMINATING 24"" ABOVE THE FINISH FLOOR. PROVIDE A 4"" PVC SLEEVE THROUGH THE FLOOR SLAB FOR THE 2"" POLY LINE CONNECTION TO THE BUILDING. REFER TO PLUMBING PLANS FOR EXTENTION IN THE BUILDING.","[""POSSIBLE_DIMENSION""]"
1266,CU300,Furnish & Install — Interior Drains and Cleanouts,"22. TRENCH DRAINS TD-1 THRU TD-5 TO BE ""ACO DRAIN KLASSIKDRAIN K100"" OR APPROVED EQUIVALENT. BUILT IN SLOPE TO BE APPROXIMATELY 1% FROM SHALLOW END TO OUTLET. PROVIDE A 4"" BOTTOM OUTLET FOR A SCHEDULE 40 PVC PIPE AT THE LOW END OF THE TRENCH DRAIN. MINIMUM DEPTH AT LOW END TO BE 12"". GRATE TO BE LOAD CLASS C HEEL SAFE PERFORATED STAINLESS STEEL OR APPROVED EQUIVALENT. CONNECT THE PVC PIPE TO THE NEAREST ADS BOX OR WYE INTO ROOF DRAIN PIPE WHERE SHOWN ON PLAN AND PROFILE SHEETS.","[""POSSIBLE_DIMENSION""]"
1267,CU300,"Furnish & Install Fill, Base Course, and Bedding Materials","1. PIPING MATERIALS TO BE PER UTILITY SPEC. AS OUTLINED BELOW: NEW WATER LINES - CEMENT MORTAR LINED DUCTILE IRON PIPE WRAPPED IN 10 MIL POLYETHYLENE SLEEVES PER AWWA C105 (THRUST BLOCK PER BYU STD'S) WATER SERVICE LINES - 2"" POLYETHYLENE  AWWA  C901 (SDR-9) SEWER - PVC PIPE 4"" TO 10"" (SDR 35), USE 6"" DI AT FITTING ON SERVICE LINES. SEE NOTES ON CU-310 STORM DRAIN - 12"" TO 18"" HDPE PIPE WITH WATER TIGHT JOINTS. WYE FITTING TO BE WATER TIGHT JOINTS. ROOF AND LANDSCAPE - 6"" TO 10"" PVC (SDR 35). GAS - UAC 2000 MDPE YELLOW GAS PIPE SDR-11 PER ASTM D2837 PIPE ZONE MATERIAL TO BE WASHED SAND. SEE NOTE 5.","[""POSSIBLE_DIMENSION"", ""POSSIBLE_SPECIFICATION_TEXT""]"
1268,CU300,"Furnish & Install Fill, Base Course, and Bedding Materials","15. ALL WYE FITTINGS FOR STORM DRAIN PIPING TO BE FACTORY FABRICATED. WHERE MAIN PIPE IS 8"" OR LARGER, USE FLOWABLE FILL 3' UPSTREAM AND DOWN STREAM FROM ALL WYE FITTINGS.  WYE FITTINGS CONNECTING TO PIPE LARGER THAN 8"" SHALL BE NEAR THE TOP  OF THE MAIN STORM DRAIN PIPE. FLOWABLE FILL MAY TERMINATE 6"" ABOVE THE TOP OF SMALLER STORM DRAIN PIPE CONNECTION TO THE MAIN PIPE. PROVIDE A MINIMUM OF 18"" TOPSOIL COVER OVER TOP OF FLOWABLE FILL IN LANDSCAPE AREAS.","[""POSSIBLE_DIMENSION""]"
1269,CU300,"Furnish & Install General Excavation, Trenching, and Backfill","4. POTHOLE ALL EXISTING UTILITY CROSSINGS PRIOR TO ROUTING ANY NEW UTILITIES. ALL NEW SEWER, DRAINAGE, OR OTHER GRAVITY LINES SHALL BE COMPLETED PRIOR TO ROUTING ANY PRESSURE LINES. WHERE EXISTING UTILITIES CONFLICT WITH NEW GRAVITY LINES, RAISE OR LOWER EXISTING UTILITIES TO ACCOMMODATE NEW GRAVITY LINES. PROVIDE 12"" MIN. CLEARANCE. WATER LINES SHALL NOT BE PLACED UNDER SEWER LINES AND SHALL HAVE A MINIMUM OF 18"" CLEARANCE OF SEWER.","[""POSSIBLE_DIMENSION""]"
1270,CU300,Furnish & Install Irrigation Piping and Stubs,NEW IRRIGATION STUBOUT. ABANDONED THE TEMPORARY IRRIGATION LINE ONCE THE STUBOUT IS OPERATIONAL,[]
1271,CU300,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1272,CU300,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1273,CU300,Furnish & Install Irrigation System Components,IRR,"[""SHORT_TAG""]"
1274,CU300,Furnish & Install General Water Pipe and Appurtenances,"1. PIPING MATERIALS TO BE PER UTILITY SPEC. AS OUTLINED BELOW: NEW WATER LINES - CEMENT MORTAR LINED DUCTILE IRON PIPE WRAPPED IN 10 MIL POLYETHYLENE SLEEVES PER AWWA C105 (THRUST BLOCK PER BYU STD'S) WATER SERVICE LINES - 2"" POLYETHYLENE  AWWA  C901 (SDR-9) SEWER - PVC PIPE 4"" TO 10"" (SDR 35), USE 6"" DI AT FITTING ON SERVICE LINES. SEE NOTES ON CU-310 STORM DRAIN - 12"" TO 18"" HDPE PIPE WITH WATER TIGHT JOINTS. WYE FITTING TO BE WATER TIGHT JOINTS. ROOF AND LANDSCAPE - 6"" TO 10"" PVC (SDR 35). GAS - UAC 2000 MDPE YELLOW GAS PIPE SDR-11 PER ASTM D2837 PIPE ZONE MATERIAL TO BE WASHED SAND. SEE NOTE 5.","[""POSSIBLE_DIMENSION"", ""POSSIBLE_SPECIFICATION_TEXT""]"
1275,CU300,Furnish & Install 2-Inch Water Pipe and Service Connections,"1. PIPING MATERIALS TO BE PER UTILITY SPEC. AS OUTLINED BELOW: NEW WATER LINES - CEMENT MORTAR LINED DUCTILE IRON PIPE WRAPPED IN 10 MIL POLYETHYLENE SLEEVES PER AWWA C105 (THRUST BLOCK PER BYU STD'S) WATER SERVICE LINES - 2"" POLYETHYLENE  AWWA  C901 (SDR-9) SEWER - PVC PIPE 4"" TO 10"" (SDR 35), USE 6"" DI AT FITTING ON SERVICE LINES. SEE NOTES ON CU-310 STORM DRAIN - 12"" TO 18"" HDPE PIPE WITH WATER TIGHT JOINTS. WYE FITTING TO BE WATER TIGHT JOINTS. ROOF AND LANDSCAPE - 6"" TO 10"" PVC (SDR 35). GAS - UAC 2000 MDPE YELLOW GAS PIPE SDR-11 PER ASTM D2837 PIPE ZONE MATERIAL TO BE WASHED SAND. SEE NOTE 5.","[""POSSIBLE_DIMENSION"", ""POSSIBLE_SPECIFICATION_TEXT""]"
1276,CU300,Furnish & Install 2-Inch Water Pipe and Service Connections,"3. ALL FIRE SPRINKLER LINES SHALL HAVE 60"" OF COVER MINIMUM. ALL OTHER WATERLINES INCLUDING EXISTING LINES TO HAVE 48"" MINIMUM COVER. CUT IN NEW TEE CONNECTIONS TO EXISTING WATER LINE CONNECTIONS. COORDINATE WITH BYU ENGINEERING. TERMINATE NEW 2"" WATER BUILDING SERVICE LINES IN THE BASE FLOOR TERMINATING 24"" ABOVE THE FINISH FLOOR. PROVIDE A 4"" PVC SLEEVE THROUGH THE FLOOR SLAB FOR THE 2"" POLY LINE CONNECTION TO THE BUILDING. REFER TO PLUMBING PLANS FOR EXTENTION IN THE BUILDING.","[""POSSIBLE_DIMENSION""]"
1277,CU300,Furnish & Install General Sanitary Sewer Pipe and Laterals,"1. PIPING MATERIALS TO BE PER UTILITY SPEC. AS OUTLINED BELOW: NEW WATER LINES - CEMENT MORTAR LINED DUCTILE IRON PIPE WRAPPED IN 10 MIL POLYETHYLENE SLEEVES PER AWWA C105 (THRUST BLOCK PER BYU STD'S) WATER SERVICE LINES - 2"" POLYETHYLENE  AWWA  C901 (SDR-9) SEWER - PVC PIPE 4"" TO 10"" (SDR 35), USE 6"" DI AT FITTING ON SERVICE LINES. SEE NOTES ON CU-310 STORM DRAIN - 12"" TO 18"" HDPE PIPE WITH WATER TIGHT JOINTS. WYE FITTING TO BE WATER TIGHT JOINTS. ROOF AND LANDSCAPE - 6"" TO 10"" PVC (SDR 35). GAS - UAC 2000 MDPE YELLOW GAS PIPE SDR-11 PER ASTM D2837 PIPE ZONE MATERIAL TO BE WASHED SAND. SEE NOTE 5.","[""POSSIBLE_DIMENSION"", ""POSSIBLE_SPECIFICATION_TEXT""]"
1278,CU300,Furnish & Install General Storm Drain Pipe and Connections,"1. PIPING MATERIALS TO BE PER UTILITY SPEC. AS OUTLINED BELOW: NEW WATER LINES - CEMENT MORTAR LINED DUCTILE IRON PIPE WRAPPED IN 10 MIL POLYETHYLENE SLEEVES PER AWWA C105 (THRUST BLOCK PER BYU STD'S) WATER SERVICE LINES - 2"" POLYETHYLENE  AWWA  C901 (SDR-9) SEWER - PVC PIPE 4"" TO 10"" (SDR 35), USE 6"" DI AT FITTING ON SERVICE LINES. SEE NOTES ON CU-310 STORM DRAIN - 12"" TO 18"" HDPE PIPE WITH WATER TIGHT JOINTS. WYE FITTING TO BE WATER TIGHT JOINTS. ROOF AND LANDSCAPE - 6"" TO 10"" PVC (SDR 35). GAS - UAC 2000 MDPE YELLOW GAS PIPE SDR-11 PER ASTM D2837 PIPE ZONE MATERIAL TO BE WASHED SAND. SEE NOTE 5.","[""POSSIBLE_DIMENSION"", ""POSSIBLE_SPECIFICATION_TEXT""]"
1279,CU300,Furnish & Install General Storm Drain Pipe and Connections,"15. ALL WYE FITTINGS FOR STORM DRAIN PIPING TO BE FACTORY FABRICATED. WHERE MAIN PIPE IS 8"" OR LARGER, USE FLOWABLE FILL 3' UPSTREAM AND DOWN STREAM FROM ALL WYE FITTINGS.  WYE FITTINGS CONNECTING TO PIPE LARGER THAN 8"" SHALL BE NEAR THE TOP  OF THE MAIN STORM DRAIN PIPE. FLOWABLE FILL MAY TERMINATE 6"" ABOVE THE TOP OF SMALLER STORM DRAIN PIPE CONNECTION TO THE MAIN PIPE. PROVIDE A MINIMUM OF 18"" TOPSOIL COVER OVER TOP OF FLOWABLE FILL IN LANDSCAPE AREAS.","[""POSSIBLE_DIMENSION""]"
1280,CU300,Furnish & Install General Storm Drain Pipe and Connections,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1281,CU300,Furnish & Install General Storm Drain Pipe and Connections,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1282,CU300,Furnish & Install General Storm Drain Pipe and Connections,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1283,CU300,Furnish & Install Gas Pipe and Appurtenances,"1. PIPING MATERIALS TO BE PER UTILITY SPEC. AS OUTLINED BELOW: NEW WATER LINES - CEMENT MORTAR LINED DUCTILE IRON PIPE WRAPPED IN 10 MIL POLYETHYLENE SLEEVES PER AWWA C105 (THRUST BLOCK PER BYU STD'S) WATER SERVICE LINES - 2"" POLYETHYLENE  AWWA  C901 (SDR-9) SEWER - PVC PIPE 4"" TO 10"" (SDR 35), USE 6"" DI AT FITTING ON SERVICE LINES. SEE NOTES ON CU-310 STORM DRAIN - 12"" TO 18"" HDPE PIPE WITH WATER TIGHT JOINTS. WYE FITTING TO BE WATER TIGHT JOINTS. ROOF AND LANDSCAPE - 6"" TO 10"" PVC (SDR 35). GAS - UAC 2000 MDPE YELLOW GAS PIPE SDR-11 PER ASTM D2837 PIPE ZONE MATERIAL TO BE WASHED SAND. SEE NOTE 5.","[""POSSIBLE_DIMENSION"", ""POSSIBLE_SPECIFICATION_TEXT""]"
1284,CU300,Furnish & Install Gas Pipe and Appurtenances,"5. N EW GAS LINE SHALL BE INSTALLED BY AN ENBRIDGE GAS APPROVED CONTRACTOR (WHITAKER OR NIELS FUGAL CONSTRUCTION OR ETC.). ALL GAS LINE CONSTRUCTION TO BE IN ACCORDANCE WITH PIPE MANUFACTURERS RECOMMENDATIONS. A #14 (AWG) TRACER WIRE IS REQUIRED FOR ALL NEW MDPE GAS PIPING. TERMINATE GAS LINE AND TRACER WIRE AT AN ANODELESS RISER AND GAS COCK SET ABOVE GRADE TO CONNECT TO THE BUILDING REGULATOR AT EACH BUILDING AS SHOWN ON PLUMBING PLANS. ALL WORK TO BE COMPLETED IN ACCORDANCE WITH THE AMERICAN GAS ASSOCIATION PLASTIC PIPE MANUAL FOR GAS SERVICE. GAS LINE TO THE METER WILL BE COMPLETED BY ENBRIDGE INCLUDING THE METER SET. THE BURIED LINE IS A 2"" LINE.","[""POSSIBLE_DIMENSION"", ""POSSIBLE_SPECIFICATION_TEXT""]"
1285,CU300,Furnish & Install Connections to Existing Utilities and Buildings,2. SITE WORK TO INTERFACE WITH BUILDING CONSTRUCTION AT THE FOLLOWING LOCATIONS (REFER TO NOTES ON C100): A. THE SEWER SERVICE TO THE BUILDING CONNECTS TO THE SITE SYSTEM AT THE DOUBLE CLEANOUTS AS SHOWN ON THE PLUMBING PLANS. B. ALL OTHER UTILITIES CONNECTING TO THE BUILDING (EXCEPT WATER LINES) WILL INTERFACE 5' FROM THE BUILDING. SITE CONTRACTOR TO PROVIDE ALL NECESSARY FITTINGS OR REDUCERS AS REQUIRED FOR CONNECTION TO THE BUILDING STUBOUT. C. EXTERIOR CLEANOUT ON THE ROOF DRAIN LINES WILL BE PART OF THE SITE WORK.,"[""POSSIBLE_DIMENSION""]"
1286,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING WATERLINE,[]
1287,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING WATERLINES,[]
1288,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING SEWER,[]
1289,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING STORM DRAIN.,[]
1290,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING STORM DRAIN. MAINTAIN FLOW AT ALL TIMES,[]
1291,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING WATERLINE. CONNECT TEMPORARY IRRIGATION STUB. ABANDON AND DISCONNECT LINE WHEN THE UPHILL LINE ENERGIZED,[]
1292,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING STORM DRAIN.,[]
1293,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING SEWER,[]
1294,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING GAS LINE,[]
1295,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING STORM DRAIN.,[]
1296,CU300,Furnish & Install Connections to Existing Utilities and Buildings,CONNECT TO EXISTING SEWER,[]
1297,CU300,Furnish & Install Relocation and Adjustment of Existing Utilities,"4. POTHOLE ALL EXISTING UTILITY CROSSINGS PRIOR TO ROUTING ANY NEW UTILITIES. ALL NEW SEWER, DRAINAGE, OR OTHER GRAVITY LINES SHALL BE COMPLETED PRIOR TO ROUTING ANY PRESSURE LINES. WHERE EXISTING UTILITIES CONFLICT WITH NEW GRAVITY LINES, RAISE OR LOWER EXISTING UTILITIES TO ACCOMMODATE NEW GRAVITY LINES. PROVIDE 12"" MIN. CLEARANCE. WATER LINES SHALL NOT BE PLACED UNDER SEWER LINES AND SHALL HAVE A MINIMUM OF 18"" CLEARANCE OF SEWER.","[""POSSIBLE_DIMENSION""]"
1298,CU300,Furnish & Install Relocation and Adjustment of Existing Utilities,17. ADJUST EXISTING UTILITY STRUCTURES TO NEW GRADES SHOWN ON THE GRADING PLANS. SEE NOTE 7 ABOVE FOR STRUCTURES IN NEW PAVEMENT AND DETAILS ON C-100.,[]
1299,CU300,Furnish & Install Thrust Blocks and Pipe Restraint Devices,"6. THRUST BLOCK ALL FITTINGS OR PROVIDE RESTRAINED JOINTS PER BYU STANDARDS. THE NEW 4"" & 6"" CONNECTIONS TO THE NEW BUILDING WILL REQUIRE RESTRAINED JOINTS FOR MANY FITTINGS DUE TO LIMITED SPACE BETWEEN PIPES. SEE TYPICAL DETAIL D ON C101.","[""POSSIBLE_DIMENSION""]"
1300,CU300,Furnish & Install Plastic Drain Basins,"8. ALL ""CB"" LABELS ARE 24""Ø NYLOPLAST DRAINAGE BASINS WITH HS-20 RING AND COVER.  ALL ""ADS"" LABELS ARE 15"" NYLOPLAST DRAINAGE BASINS. ALL ""AD"" LABELS ARE 18"" NYLOPLAST DRAINAGE BASINS. REFER TO DETAIL CALLOUTS IN TABLE ON THIS SHEET. ALL GRATED COVERS TO BE HEEL SAFE COVERS.","[""POSSIBLE_DIMENSION""]"
1301,CU300,Furnish & Install Plastic Drain Basins,CIB'S DEEPER THAN 5' TO BE 4'x3' BOXES.,"[""POSSIBLE_DIMENSION""]"
1302,CU300,Furnish & Install Plastic Drain Basins,"10. USE HS-20 SOLID COVERS ON ALL MANHOLES. CB, AD, AND ADS BOXES TO HAVE PEDESTRIAN TRAFFIC GRATED COVERS EXCEPT AS NOTED.",[]
1303,CU300,Furnish & Install Sanitary Sewer Manholes,14. SET NEW UTILITY MANHOLE OR STRUCTURE OVER EXISTING PIPING WHERE NEW & EXISTING PIPING CONNECT. RECONNECT ALL EXISTING PIPING TO NEW STRUCTURES. PROVIDE NEW SECTIONS OF PIPE IF NECESSARY TO RECONNECT ALL PIPING TO THE NEW UTILITY STRUCTURES.,[]
1304,CU300,Furnish & Install 3-Inch Perforated Drain Pipe,"16. SITE WALLS (EXCEPT STAIR CHEEK WALLS OR SEAT WALLS) TO HAVE A 3"" PERFORATED DRAIN (PVC OR HDPE WRAPPED IN DRAINAGE FABRIC) AS SHOWN ON PLANS AND ON THE RETAINING WALL DETAILS ON STRUCTURAL PLANS. CONNECT TO SITE DRAINAGE STRUCTURES AS SHOWN WITH 4"" PVC SOLID PIPE (SDR 35) FROM THE CONNECTION AT THE PERFORATED FOOTING DRAIN PIPE TO THE STORM DRAIN STRUCTURE. SLEEVE DRAIN PIPE THROUGH SITE WALLS AS REQUIRED TO CONNECT TO DRAINAGE SYSTEM. WHERE FOOTINGS STEP DOWN BELOW NORMAL DEPTH FOR UTILITY CROSSING, THE PERFORATED DRAIN PIPE DOES NOT STEP DOWN TO AVOID CREATING ANY LOW POINTS IN THE WALL DRAIN PIPING. CONNECTION OF PERFORATED DRAIN OCCUR AT EACH ADS BOX SET ALONG THE HIGHSIDE OF THE WALL. REFER TO PLAN AND PROFILE SHEETS.","[""POSSIBLE_DIMENSION""]"
1305,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1306,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1307,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1308,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1309,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1310,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1311,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1312,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1313,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1314,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1315,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1316,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
1317,CU300,Furnish & Install 8-Inch Storm Drain Pipe,> 8''SD,"[""POSSIBLE_DIMENSION"", ""SHORT_TAG""]"
