row_index,document_id,page_number,sheet_number,sheet_name,discipline,scope,scope_key,bid_item,subheading,region_index,text,quad_px,specifications,references,drawing_reference_detail,notes,is_reference_sheet,region_id,medium_path,local_path,locator_path,coordinate_valid
239,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,30,A4,"[1780.309326171875, 1315.5372314453125, 1793.0074462890625, 1315.5372314453125, 1793.0074462890625, 1328.0870361328125, 1780.309326171875, 1328.0870361328125]",[],,,,False,region_000239,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000239.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000239.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000239.png,CACHED
240,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,31,A4,"[1780.309326171875, 722.137451171875, 1793.0074462890625, 722.137451171875, 1793.0074462890625, 734.6873168945312, 1780.309326171875, 734.6873168945312]",[],,,,False,region_000240,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000240.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000240.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000240.png,CACHED
241,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,32,AX,"[2067.22900390625, 1018.77734375, 2081.07080078125, 1018.77734375, 2081.07080078125, 1031.3271484375, 2067.22900390625, 1031.3271484375]",[],,,,False,region_000241,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000241.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000241.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000241.png,CACHED
242,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,33,AX,"[1689.8292236328125, 1018.77734375, 1703.6712646484375, 1018.77734375, 1703.6712646484375, 1031.3271484375, 1689.8292236328125, 1031.3271484375]",[],,,,False,region_000242,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000242.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000242.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000242.png,CACHED
243,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,34,AV,"[2067.22900390625, 1191.937255859375, 2081.07080078125, 1191.937255859375, 2081.07080078125, 1204.487060546875, 2067.22900390625, 1204.487060546875]",[],,,,False,region_000243,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000243.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000243.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000243.png,CACHED
244,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,35,AV,"[1689.8292236328125, 1191.937255859375, 1703.6712646484375, 1191.937255859375, 1703.6712646484375, 1204.487060546875, 1689.8292236328125, 1204.487060546875]",[],,,,False,region_000244,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000244.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000244.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000244.png,CACHED
245,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,36,AZ,"[2067.589111328125, 845.497314453125, 2080.852783203125, 845.497314453125, 2080.852783203125, 858.0471801757812, 2067.589111328125, 858.0471801757812]",[],,,,False,region_000245,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000245.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000245.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000245.png,CACHED
246,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,37,AZ,"[1681.0692138671875, 845.497314453125, 1694.3330078125, 845.497314453125, 1694.3330078125, 858.0471801757812, 1681.0692138671875, 858.0471801757812]",[],,,,False,region_000246,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000246.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000246.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000246.png,CACHED
247,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,38,A2,"[1924.3092041015625, 1315.5372314453125, 1937.00732421875, 1315.5372314453125, 1937.00732421875, 1328.0870361328125, 1924.3092041015625, 1328.0870361328125]",[],,,,False,region_000247,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000247.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000247.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000247.png,CACHED
248,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,39,A2,"[1924.3092041015625, 722.137451171875, 1937.00732421875, 722.137451171875, 1937.00732421875, 734.6873168945312, 1924.3092041015625, 734.6873168945312]",[],,,,False,region_000248,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000248.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000248.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000248.png,CACHED
249,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,40,A3,"[1852.309326171875, 1315.5372314453125, 1865.0074462890625, 1315.5372314453125, 1865.0074462890625, 1328.0870361328125, 1852.309326171875, 1328.0870361328125]",[],,,,False,region_000249,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000249.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000249.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000249.png,CACHED
250,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,41,A3,"[1852.309326171875, 722.137451171875, 1865.0074462890625, 722.137451171875, 1865.0074462890625, 734.6873168945312, 1852.309326171875, 734.6873168945312]",[],,,,False,region_000250,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000250.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000250.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000250.png,CACHED
251,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,42,A1,"[433.0738220214844, 721.8974609375, 445.77191162109375, 721.8974609375, 445.77191162109375, 734.4473266601562, 433.0738220214844, 734.4473266601562]",[],,,,False,region_000251,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000251.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000251.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000251.png,CACHED
252,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,43,A1,"[433.0738220214844, 1315.417236328125, 445.77191162109375, 1315.417236328125, 445.77191162109375, 1327.967041015625, 433.0738220214844, 1327.967041015625]",[],,,,False,region_000252,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000252.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000252.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000252.png,CACHED
253,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,44,A4,"[208.6739044189453, 1315.5372314453125, 221.3719940185547, 1315.5372314453125, 221.3719940185547, 1328.0870361328125, 208.6739044189453, 1328.0870361328125]",[],,,,False,region_000253,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000253.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000253.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000253.png,CACHED
254,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,45,A4,"[208.6739044189453, 722.137451171875, 221.3719940185547, 722.137451171875, 221.3719940185547, 734.6873168945312, 208.6739044189453, 734.6873168945312]",[],,,,False,region_000254,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000254.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000254.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000254.png,CACHED
255,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,46,AX,"[495.5937805175781, 1018.77734375, 509.435791015625, 1018.77734375, 509.435791015625, 1031.3271484375, 495.5937805175781, 1031.3271484375]",[],,,,False,region_000255,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000255.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000255.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000255.png,CACHED
256,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,47,AX,"[118.19395446777344, 1018.77734375, 132.0359344482422, 1018.77734375, 132.0359344482422, 1031.3271484375, 118.19395446777344, 1031.3271484375]",[],,,,False,region_000256,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000256.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000256.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000256.png,CACHED
257,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,48,AV,"[495.5937805175781, 1191.937255859375, 509.435791015625, 1191.937255859375, 509.435791015625, 1204.487060546875, 495.5937805175781, 1204.487060546875]",[],,,,False,region_000257,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000257.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000257.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000257.png,CACHED
258,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,49,AV,"[118.19395446777344, 1191.937255859375, 132.0359344482422, 1191.937255859375, 132.0359344482422, 1204.487060546875, 118.19395446777344, 1204.487060546875]",[],,,,False,region_000258,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000258.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000258.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000258.png,CACHED
259,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,50,AZ,"[495.95379638671875, 845.497314453125, 509.2175598144531, 845.497314453125, 509.2175598144531, 858.0471801757812, 495.95379638671875, 858.0471801757812]",[],,,,False,region_000259,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000259.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000259.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000259.png,CACHED
260,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,51,AZ,"[109.43395233154297, 845.497314453125, 122.69771575927734, 845.497314453125, 122.69771575927734, 858.0471801757812, 109.43395233154297, 858.0471801757812]",[],,,,False,region_000260,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000260.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000260.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000260.png,CACHED
261,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,52,A2,"[352.6738586425781, 1315.5372314453125, 365.3719482421875, 1315.5372314453125, 365.3719482421875, 1328.0870361328125, 352.6738586425781, 1328.0870361328125]",[],,,,False,region_000261,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000261.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000261.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000261.png,CACHED
262,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,53,A2,"[352.6738586425781, 722.137451171875, 365.3719482421875, 722.137451171875, 365.3719482421875, 734.6873168945312, 352.6738586425781, 734.6873168945312]",[],,,,False,region_000262,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000262.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000262.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000262.png,CACHED
263,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,54,A3,"[280.67388916015625, 1315.5372314453125, 293.3719787597656, 1315.5372314453125, 293.3719787597656, 1328.0870361328125, 280.67388916015625, 1328.0870361328125]",[],,,,False,region_000263,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000263.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000263.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000263.png,CACHED
264,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,55,A3,"[280.67388916015625, 722.137451171875, 293.3719787597656, 722.137451171875, 293.3719787597656, 734.6873168945312, 280.67388916015625, 734.6873168945312]",[],,,,False,region_000264,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000264.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000264.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000264.png,CACHED
265,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,56,A1,"[433.0738220214844, 1396.897216796875, 445.77191162109375, 1396.897216796875, 445.77191162109375, 1409.447021484375, 433.0738220214844, 1409.447021484375]",[],,,,False,region_000265,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000265.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000265.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000265.png,CACHED
266,11896,4,A-005,Bldg Types Roof Plan,Architectural,Thermal Protection,Thermal Protection,Furnish & Install Wall Partition Assemblies As Per Wall Type Schedules And Tags,Metal Framing,57,A1,"[433.0738220214844, 1990.4168701171875, 445.77191162109375, 1990.4168701171875, 445.77191162109375, 2002.9666748046875, 433.0738220214844, 2002.9666748046875]",[],,,,False,region_000266,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/medium/region_000266.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/local/region_000266.png,/Users/udaykumarreddy/Documents/Wire/audit_output/crops/locator/region_000266.png,CACHED
